word,freq
'stand,182
'stand',7
'standard,7
'standing,7
'stands',7
'star,21
'starboard',7
'starlight',7
'start,7
'started,7
'starting,14
'state,21
'state',7
'statelier,7
'stately,7
'statue',7
'staunch,7
'stay,119
'stay',21
'stayed,7
'std,7
'stead,105
'steady,14
'steady',14
'steal,7
'steam,14
'steamer',7
'steammohtmorericyj,7
'stedmtbie,7
'steemed,7
'steeped,7
'steilacoom,7
'stella,7
'step,28
'stephen',7
'stephen's,7
'stepney',7
'stepping,14
'steve',7
'stew,7
'sthere,7
'stick,7
'stickly,7
'stieknine,7
'stiff,7
'still,147
'still',14
'stinctive,7
'stinger',7
'stir,7
'stirling',7
'stirred,7
'stocky,7
'stocky',7
'stole,7
'stolen',14
'stollen,7
'stone,21
'stonished,14
'stood,14
'stool,7
'stoop',7
'stop,350
'stop',63
'store,7
'storm,14
'stornelle',7
'story,35
'story',14
'stout',14
'stow,14
'stowaway',6
'stradegers,7
'straight,28
'strange,21
'strange',28
'strangeness',7
'stranger,14
'strangers',7
'stranglers',14
'strasburg,7
'straw,7
'stray,7
'strecchide,7
'street,7
'street',14
'streffy,7
'strengthened,7
'stretched,14
'strewth,7
'strict,7
'strictly,7
'strike,28
'string,14
'strip,14
'stroll,7
'strong,14
'strong',7
'strornary,7
'sts,7
'stubborn,7
'stuck',7
'students,7
'studies,7
'study,7
'studying,7
'stuff,21
'stuff',14
'stumps',7
'stunned',7
'stunts',7
'stupid,14
'stupid',14
'stute,63
'stygian,7
'styricks',7
'suade,7
'sub,6
'subbthig,7
'subiti,7
'subject',7
'sublime,7
'sublime',7
'subsequent,7
'substantial',14
'succeed',7
'success,7
'success',21
'successful,7
'successfully',14
'such,147
'such',7
'sudden,14
'suddenly,35
'sue,7
'suffer,28
'sufferin',14
'suffering,21
'suffers,7
'sufficient,28
'suffolk,7
'sugar,35
'sugared,7
'suicide,14
'suicide',7
'suihlf,7
'suit,7
'suit',7
'suitable,7
'sulted,7
'sum,7
'summarily',7
'summon,7
'sun,21
'sun'',7
'sun's,14
'sunbunnit',7
'sung,7
'sunlight',21
'sunrise,14
'superintendent,7
'superior,7
'superstition',7
'support,7
'suppose,83
'supposing,28
'supposing',7
'supposita',7
'suppress,7
'sure,84
'sure',63
'surely,189
'surely',7
'surest,14
'surgit,7
'surprise',14
'surrender,35
'surrender',21
'survival,21
'susan,21
'susannah,14
'susceptible,7
'suspense,7
'sussex,7
'sutil,7
'suum,7
'svell,7
'svho,7
'swade,7
'swaded,14
'swank',7
'swaps,7
'swat,7
'swear,28
'sweating,7
'sweden,7
'sweet,84
'sweet',7
'sweetest,7
'sweetheart,7
'sweetheart',7
'sweetly,7
'sweetness,7
'sweetness',7
'swell',14
'swell's,7
'swelled,7
'swile',7
'swim,7
'swimming',7
'swine',7
'swing,7
'swiss,7
'sword,7
'swynys,7
'sx,7
'sybil,7
'sydney,14
'sylum,14
'sylvan,7
'symar,7
'symmetric,7
'symon,7
'sympathy',7
'synesis',7
'synnes,7
'synoptical,7
'system',7
't',35
't'check',7
't'he,7
't'mv,7
't'other,14
't'p,7
't's,7
't'was,7
't'were,7
't'will,7
'ta,7
'ta',7
'ta'e,7
'tabby,7
'table,7
'taffy,14
'taffy',7
'tag,7
'tag',7
'tailored',7
'tails',7
'tain'f,7
'tainted',7
'taints',7
'tais,7
'tajem,7
'tak,7
'take,650
'take',28
'taken,7
'takes,14
'takes',7
'taking,28
'taking',7
'takun,7
'talbot,7
'tale,7
'tales,14
'talk,7
'talk',7
'talkies',14
'talking,42
'tall,68
'tallow',7
'talmudic,7
'talso',6
'tamal,7
'tame,7
'tamers,6
'tampering',7
'tanao,7
'tank',7
'tanks,7
'tanks',7
'tanky',7
'tapestry',14
'tappa,7
'tapped',28
'tapper',7
'tapping',7
'taps',21
'taramis,21
'tarascus,7
'tartaglia,7
'tarzan,7
'taste,7
'tat,7
'tatapatamoi,14
'tater,7
'taters,35
'tatiana',14
'taties,7
'tatting',7
'tattoo',7
'tawny',7
'tax,7
'taylepj,7
'tchoongoos',7
'tchuh',7
'tciv,7
'tcize,7
'td,7
'tdiorijlaa'lv,7
'te,7
'tea,21
'tea',7
'tea's,7
'teacher',7
'teaching,7
'teaching',7
'teaco',7
'team,7
'tears,14
'ted',28
'tee,7
'teen,21
'teens,14
'teens',7
'teetered',7
'tek,7
'telegram',7
'telegraph,7
'tell,826
'telle,7
'telling,7
'temper',7
'temper'st',7
'tempest',7
'temple',7
'temporal',7
'temporary,21
'ten,119
'ten',28
'tenaiin,7
'tender',7
'tennyrate,7
'tent',7
'tenterhooks',7
'tenth,7
'tenths',7
'tention,28
'ter,7
'teresa,14
'termes,7
'termination,7
'terms',7
'terra,7
'terror',77
'tes,14
'test,7
'testify',7
'testimonials',7
'testing,7
'tete,7
'texas',7
'tf,7
'th,28
'th',21
'tha,7
'tha',21
'tha'd,14
'thaddeus,7
'than,21
'thank,745
'thankful,7
'thanks,119
'thanks',35
'thanky,7
'thar's,7
'that,3903
'that',56
'that'her,7
'that'll,35
'that's,2169
'thaug',14
'thaw',14
'the,12303
'the',21
'theatre,7
'thee,14
'thee',14
'thee'dst,7
'thei,42
'their,98
'their',7
'theirs,7
'them,42
'them's,7
'themselves',7
'then,2218
'then',104
'theologia,7
'theory',14
'ther,14
'there,2575
'there',98
'there'll,35
'there's,1098
'therefore,41
'therefore',21
'therefores',7
'thereof,7
'thereupon,7
'therevcifmaton,7
'therewith,7
'therof,7
'these,308
'these',21
'thev,7
'they,2028
'they',77
'they'll,98
'they're,237
'they's,7
'they've,97
'thi,14
'thick,7
'thief,7
'thief',7
'thilke,7
'thilkeisy,7
'thin,21
'thine,7
'thing,7
'thing',7
'thingis,21
'things,70
'things',21
'think,175
'think',21
'thinkin',7
'thinking,14
'third,21
'thirdly,7
'thirteen,49
'thirteen',7
'thirty,209
'this,2216
'this',69
'thisdiamondstared,7
'thok,7
'thomas,21
'thomas',7
'those,189
'thou,427
'thou',14
'though,245
'thought,34
'thought',7
'thoughts,14
'thoughts',7
'thousand,7
'thouspeakest,7
'thout,35
'thrashing',7
'three,315
'three',28
'threefour'''',7
'threepenny,7
'threnodia,7
'thrice,14
'thrill,7
'throttle,7
'throttle',7
'through,97
'through',7
'throw,42
'throwing,14
'throwing',7
'thrown',7
'thrust,21
'thry,7
'tht,7
'thunder',7
'thunderbolt',7
'thursdays,7
'thus,126
'thy,140
'ti,7
'tibbie,7
'tibigcai,7
'ticed,14
'tick,7
'tickle,7
'ticlar,7
'tidbit',7
'tide,7
'tidied',7
'tie,21
'tied,7
'tief',14
'tiefs',7
'tieibuve,7
'tiens',7
'tiff',7
'tigers,30
'tiirsj,7
'tilette,7
'tills,14
'tilth',7
'time,70
'time',7
'time's,7
'times,42
'times',42
'timothy,14
'timothy',14
'tin,14
'tina,21
'tina',7
'tion,14
'tion',7
'tipsoo,7
'tired,27
'tired',7
'tiring,14
'tis',7
'tisallof,7
'tish,14
'tishe,7
'tishere,7
'tissue',7
'tissues,7
'tistn't,7
'tiswell,7
'tit,7
'tiz,14
'tizi,6
'tj,21
'tjs,7
'tlu,7
'tm,6
'tnov,7
'to,2340
'to',7
'toad,56
'toad',21
'toad's,35
'tobacco,14
'toby',7
'tod,14
'tod',7
'today,7
'today',7
'toe,7
'toes,7
'together',7
'togidere,21
'toinette,21
'toiv'',7
'tol,7
'tola',7
'told,28
'tom,70
'tom',6
'tomato,7
'tombstone',7
'tomcat',14
'tomkins,7
'tomkins',7
'tommy,14
'tommy',14
'tomorrow,42
'ton't,7
'tondun,7
'tonight,7
'tonight',7
'tonwismot,7
'tony,42
'tony's,7
'too,91
'toor,7
'top,7
'tor,14
'tore,7
'torn,7
'torpedoes',7
'torrents,7
'tortured,7
'tory,21
'tother,49
'tou,7
'touch,21
'touched,14
'touching',14
'touchwood',7
'tough,7
'toughs',6
'touloup',56
'touloups',7
'tourists,7
'tourraine',21
'tousand,7
'towards,7
'tower',7
'towers',21
'town,7
'towny',7
'toys,14
'tpn,7
'tracker',7
'trade,14
'tragedy,7
'tragedy',21
'trail,7
'trail',14
'trailers',7
'train,7
'traitor',7
'traitress',7
'trammelled,7
'transferred',7
'transforming,7
'transpires',14
'transportation,7
'transposed',7
'trap,7
'trapped',7
'trash',7
'travel,7
'travellers'',7
'traverse',7
'traversed,7
'traxtv,7
'trayne,7
'tre,14
'treachery,7
'treason,7
'treason',7
'treasure,14
'treasure',7
'treasurer,7
'treasures',7
'treat,7
'treat',7
'tree,7
'tree',14
'tremendous,7
'tremendous',7
'tremenjus,7
'tresette',7
'trespassers,7
'tresspasede,7
'trial,7
'trieste,7
'trifles',7
'triple,7
'tristram,7
'trit,7
'triton',77
'trocra,7
'trocrat,7
'trong,7
'troost,7
'troppcooev,7
'trore,7
'tross,7
'trot,7
'trot',14
'trotet,7
'trouble,7
'trouble',7
'trovatore',7
'trower's,7
'true,56
'true',42
'truly,14
'truly',14
'trumpet',77
'trust,63
'trust',7
'trusting',7
'trustworthy',7
'truth,35
'truth',21
'try,133
'try',7
'tryan,14
'tryphena,7
'tshibadola',14
'tsing,7
'tt,14
'tt',7
'ttermost,7
'ttiat,7
'ttle,7
'ttolovo'a,7
'tts,7
'tu,7
'tub',7
'tube',7
'tubercle',7
'tuc,7
'tuckered,7
'tuesday,7
'tula',7
'tullman,7
'tum',7
'tunaeus',7
'tuns,7
'tuppence',7
'tuppy,14
'tuprn,7
'turbulent,7
'turks,7
'turn,133
'turn',21
'turned,28
'turned',7
'turnout',7
'turns,7
'turns',7
'tush,21
'tut,21
'tut',7
'tutt',7
'tve,7
'tvv'ere,7
'tvvas,21
'tvvasn't,7
'tvvdxt,7
'tvvere,14
'tvvixt,7
'tw,14
'tw'ey,7
'twa,7
'twa',14
'twaddler's,7
'twaddon,7
'twan't,126
'twant,21
'twar,7
'twasbetter,7
'twassurelyvery,7
'twasworsealso,7
'tweet,7
'twelve,49
'twenties,7
'twenty,1904
'twenty',7
'twho,7
'twice,14
'twilight',7
'twin',7
'twine,14
'twins',7
'twist,7
'twisted,14
'twix,14
'twix',84
'two,371
'two',56
'two'six,7
'twos,7
'twur,7
'twuz,175
'tycho',7
'tyff,7
'tyoo',7
'tyrannic,7
'u,77
'u'd,56
'uaoye,7
'ublic,7
'ubrart,7
'uddled,7
'uefmifof,7
'uffy,14
'ufi,7
'uggins,21
'uggles,56
'ugh,21
'ugh',21
'uhinkest,7
'ui,7
'ulf,7
'ulr,7
'ultimatum,7
'uly,7
'um',28
'umm,7
'umm',7
'ump,7
'umph',14
'umpha',7
'umpty,14
'un',56
'una,7
'unalogue',7
'unanswerable,7
'unbecoming,7
'unbecoming',7
'unbeknown',7
'uncalled,7
'uncle,133
'uncle',63
'uncle's,7
'unco,7
'unconscious,7
'uncost,7
'uncouth',14
'uncrackable',7
'und,7
'under,126
'underground',6
'understand,7
'undertaken,7
'underwent,7
'undetectable',7
'undoubtedly,21
'undoubtedly',7
'undred,35
'unexpected',7
'unfettered',7
'unfortunate,7
'unfortunately,21
'ung,14
'ungenerated',7
'unger,35
'ungracious',7
'ungrateful,14
'ungry,42
'unhappy,7
'unhealthy',21
'unheard,7
'unicorn',7
'unintelligible',7
'unions',28
'united,14
'units,6
'unity,7
'university',7
'unjust,7
'unjustly,7
'unknown',14
'unleash,7
'unless,98
'unless',7
'unlike',14
'unlimited',7
'unlucky',7
'unmanly',7
'unmeaning',7
'unmiserable',7
'unprecedented,7
'unprepared',7
'unquali,7
'unqualified,14
'unqualified',7
'unregarded,7
'unseen,7
'unstained,7
'unt,13
'until,21
'unting,7
'unto,7
'up,84
'up',21
'upaiotdrri,7
'upalong,7
'upon,181
'uptown,7
'upward',7
'ure,7
'urgent',14
'uris,7
'urt,105
'urtin',7
'urts,28
'us,49
'us',14
'usband,42
'usbands,7
'use',7
'used,14
'used',14
'useful,21
'ush,28
'ushers,7
'ussy,21
'ustinya,7
'ut,27
'utches,7
'utility',6
'uts,7
'utv,7
'uz,84
'v,125
'v',7
'v'la,7
'vagabond,7
'vague,7
'vailed,14
'vails,28
'vain,7
'vaiter,7
'valerie',7
'valerius,42
'valerius',14
'valmond',7
'value,14
'van,14
'vandoo',7
'vanishing,7
'vanity,21
'vantage,77
'variety,14
'variety',7
'various',21
'varsity,14
'varsity',7
'vas,7
'vast,14
'vat,14
'vatch,7
'vatch',7
'vater,7
'vation,14
'vay,7
'vbirai,7
've',7
'veaptaj'',7
'vee,7
'vegas',7
'vell,28
'vell',7
'velvet',7
'vengeance,14
'venture,7
'vercatisc,7
'vere,14
'verily,7
'verse',7
'very,1014
'very',35
'ves,7
'vessel,7
'vet',7
'veteran,7
'vex,7
'vfuat,7
'vhat,7
'vi,7
'via,7
'vic',7
'vice',21
'vich,7
'victim',7
'victoria',7
'victory,14
'victory',14
'video,14
'viens,7
'vier,21
'view,7
'view',7
'vigilante',7
'viio,7
'vilayet,7
'vill,7
'villain',7
'vindicate,7
'violent,14
'violently,7
'viper',7
'virapxavtv,7
'virgil',7
'virgin,7
'virgin',7
'virginia,7
'viriler,7
'virtue,6
'virtue',6
'virtues',7
'visible,7
'vision,7
'visitation,7
'visitors',7
'vit,7
'vital,14
'vite,14
'vited,7
'vith,7
'viva,7
'vive,28
'vj,7
'vjf,7
'vladimir',7
'vld,7
'vlen,7
'vn,35
'vnable,14
'vnd,14
'vnprudent,7
'vnto,7
'voices',7
'void,7
'voir,7
'volte,7
'voluptas',6
'von,7
'vonifaty,7
'vonifaty',7
'vor,7
'vot,14
'votes,7
'vous,14
'vp,42
'vr,7
'vri,7
'vt,21
'vtho,7
'vv''',7
'vxf'',7
'vxfjs,7
'vy,7
'vybuddy,7
'vyne,7
'w,98
'w',14
'w'at,7
'w'at',7
'w'at's,21
'w'rd,7
'w'y,7
'wad,7
'wages,14
'wages',7
'wait,252
'wait',21
'waiting,7
'waits,6
'wake,56
'wake',14
'wal,35
'wal',7
'waldeck',14
'walk,35
'walked,7
'walkin',7
'walking,21
'wallows',7
'walter,42
'wanda',7
'wandering,7
'wandering',7
'wanderlust',7
'want,34
'want',7
'wanted,28
'wanted',21
'wanting',7
'wants,7
'war,7
'war',7
'warbl'st',7
'ware,147
'warm,14
'warn't,7
'warned,7
'warships',7
'warte,14
'was,384
'was',7
'wash,21
'washed,7
'washerwoman,7
'washing,7
'wasn't,49
'wassertiefe,7
'wassertiefe',7
'waste,14
'wasted,7
'wasted',21
'watch,21
'water,56
'water',14
'waters,7
'watershed',35
'watino,7
'wave,14
'waved,7
'waverley',7
'waverly,7
'way',21
'wayside',21
'waz,7
'wbai,7
'wc,7
'wd',7
'we,3432
'we',104
'we'd,49
'we'll,315
'we're,378
'we've,217
'weak,7
'wealth',7
'weapons,7
'weary,14
'weasels,7
'weather,7
'web,7
'wee,21
'weel,21
'weena,28
'weep,7
'weet,14
'weie,7
'weight',7
'weil,7
'weiss,7
'wel,7
'welch',7
'welcher,7
'welcome,56
'welcome',7
'welfare',7
'welhngton',7
'well,4428
'well',889
'well'',7
'wellington,7
'went,49
'were,168
'were',7
'weren't,14
'werner,14
'werry,7
'wery,35
'wet,7
'wet',7
'wexeden,7
'wha,7
'whae's,7
'whaler,7
'whales,7
'whanne,7
'whar,14
'what,7550
'what',371
'what'll,42
'what's,1043
'whatever,126
'whatsoever,35
'whatsoever',7
'whaur'll,7
'whaur's,7
'wheat',7
'wheels,14
'wheezing,7
'whelmed,7
'when,1372
'when',35
'when's,7
'whenever,7
'where,1351
'where',98
'where'er,7
'where's,161
'whereabouts,7
'whereas,21
'whereases',7
'whereby,7
'wherefore,6
'wheres',7
'wherever,21
'wherewith,7
'whether,62
'whew,21
'whew',14
'which,258
'which',7
'whichever,14
'whidir,7
'while,174
'whims,7
'whining,7
'whip,7
'whirr',7
'whisht',7
'whiskers,14
'whisky',7
'white,126
'white',28
'whitest',7
'whitewash',7
'whither,27
'whittington,7
'whittle,14
'whizz',7
'who,1536
'who',56
'who'd,14
'who'll,7
'who's,259
'whoa,14
'whoever,49
'whole,7
'whom,56
'whomsoever,7
'whomyourinquir,7
'whoop',7
'whoosh',7
'whos'ever,7
'whose,63
'whoso,7
'why,3910
'why',286
'whyn't,7
'wicked,7
'wickidnesses,7
'wid,28
'wide,14
'wide',7
'wie,7
'wielding,6
'wife,28
'wife',7
'wiibin,7
'wil,7
'wild,81
'wilde,7
'wildness',7
'wilful,28
'wilhelm,7
'will,706
'will',7
'william,56
'william',7
'william's,7
'wilson,14
'wilt,49
'wind,14
'wind's,7
'window,28
'wine,7
'wine',7
'wink',7
'winnie,7
'winning',7
'winstau,7
'winter,7
'wintering,7
'wipe,14
'wipes',7
'wire,14
'wiring',7
'wirthschaften',7
'wisdom,14
'wisdom',7
'wise,7
'wisely,7
'wish,35
'wish't,7
'wished,7
'wishes,7
'wishing,7
'wit,7
'witch,14
'witching,7
'with,469
'with',14
'withdraw',7
'within,42
'withont,7
'without,98
'withromj'',7
'witness,14
'witness',7
'wits',7
'wiu,7
'wmt',7
'wo,14
'woe,42
'wolf,7
'wolves,7
'woman,35
'woman',49
'women,28
'women',7
'womman,7
'won,7
'won't,175
'wonderful,14
'wonderful',14
'wonderfully,7
'wondering',14
'wonderland',7
'wonders',7
'wood',7
'woods',7
'worcester',28
'word,7
'word',7
'words,25
'work,28
'work',28
'work'us',7
'working,21
'works',7
'workshop',6
'worries,7
'worschiping,7
'worse,14
'worse',28
'worth,7
'worthi,7
'worthless,7
'worthy,14
'wot,105
'wot's,7
'would,329
'would',7
'wouldn't,77
'wouldst,7
'wounded,14
'wreck,14
'wrecks',7
'wretched,21
'wrinkles',7
'writ,7
'write,28
'written,7
'wrong,28
'wronge,7
'wroth',7
'wsobscrvsxfc,7
'wspu',7
'wtaa,7
'wtc,7
'wtiich,7
'wtiisky,7
'wu,7
'wud,7
'wull,7
'www,7
'x,63
'x',21
'x'five,7
'xa,7
'xa'en,7
'xactly,14
'xaltotun,35
'xaltotun',7
'xapoavdaf,7
'xarthon,7
'xation,7
'xcuse,7
'xepect,7
'xerxes,6
'xetorqs,7
'xh,7
'xi's,7
'xilrly,7
'xix,7
'xos,7
'xosnci,7
'xpect,7
'xpected,14
'xpoq's,7
'xtnot,7
'y,133
'y',21
'ya,14
'ya',7
'yabla,7
'yacht,14
'yachtiness',7
'yachting,7
'yachting',7
'yagkoolan,21
'yah',7
'yakshi,7
'yankee,7
'yap,7
'yard',14
'yasser,7
'yassum',7
'yawned,7
'ydpti,7
'ye,175
'ye',7
'ye'd,7
'ye'll,56
'ye're,35
'ye've,14
'yea,42
'yea',28
'year,14
'yearling,7
'yearling',14
'years,28
'yeijo'ews,7
'yellow',7
'yeou'm,7
'yep,7
'yep',7
'yer,84
'yere,7
'yes,4754
'yes',2000
'yes'm,7
'yesterday,14
'yesterday',7
'yet,210
'yhom'no'man,7
'yiddish',7
'yield,7
'yip,7
'yis',7
'yith,7
'yk,7
'ylajali',7
'ymn,21
'ymns,42
'yo,21
'yoaring,7
'yok,7
'yonder,14
'yonder's,7
'yoong,7
'you,11305
'you',105
'you'd,119
'you'er,7
'you'll,483
'you're,1021
'you's,14
'you've,496
'youbiteyourlipin,7
'youer,7
'young,168
'young',7
'younger,14
'your,1064
'your',7
'yours,42
'yours',7
'yourself,7
'youse,7
'youth,14
'yowes',7
'yporcrisy,14
'yporcrit,14
'yporcritical,14
'yporcrits,21
'ys,7
'ystery,7
'yuh,7
'yukon',7
'yvv,7
'yxoorra,7
'yxwrratwenty,7
'yyjs,7
'yyrsj,7
'z,28
'z',14
'zamorian,7
'zang',21
'zanies',7
'zany',7
'zaragoza',7
'zatanai,7
'ze,7
'zease,7
'zen,14
'zero,28
'zina,7
'zina',7
'zinaida',7
'zinotchka,7
'zitti,7
'zizizi',7
'zoo,7
'zoraida',7
a'',168
a''',14
a'''',21
a''''',14
a''''''',7
a'''''four,7
a''''a,7
a'''a,7
a'''a'aa,7
a''a,14
a''a'a,7
a''a'tl,7
a''bbi,7
a''j'ap',7
a''on,7
a''seventeen,7
a''the,7
a'a',91
a'a'''',7
a'a'''aa,7
a'a'a',7
a'a'ffr,7
a'aa,35
a'aaaa,7
a'aaaaaa,7
a'aaav,7
a'aatwelvetwotwelve,7
a'acation,7
a'aisb,7
a'aj',7
a'ajiiral,7
a'ajjj',7
a'alen,7
a'ami,7
a'ant,7
a'as,7
a'ay,7
a'b,7
a'bram,7
a'c,7
a'c',7
a'cause,7
a'cta',7
a'deed,7
a'e,7
a'er,7
a'et,7
a'father's,7
a'five,14
a'folly,7
a'gusty,7
a'h,7
a'haviiabnd',7
a'he,7
a'hich,7
a'ho,7
a'how,7
a'hum,12
a'i,14
a'i'i,7
a'i'ljiurrii,7
a'i't,7
a'ia',7
a'ii,7
a'iid,7
a'iiiiiii,7
a'ijuatt,7
a'il,7
a'ili'',7
a'incomyng,7
a'inva,7
a'io,7
a'irginia,7
a'ish,7
a'it,7
a'it'',7
a'ith,7
a'itxp''i,7
a'iuwafkionia,7
a'iv,21
a'j,7
a'j''',7
a'jiiihhbm,7
a'jjji',7
a'js''mhj,7
a'k,6
a'kempis,21
a'l,14
a'la,7
a'lcrrirt,7
a'li'i,7
a'lital,7
a'ln,7
a'lorjolv,7
a'lowin',7
a'ltla,7
a'm,7
a'made,7
a'maighty,7
a'micable,7
a'mighty,42
a'mighty's,28
a'most,146
a'n,7
a'nd,7
a'noationfc,7
a'nonsense,7
a'nt,7
a'oi,7
a'onday,7
a'ong,7
a'p,7
a'r,28
a'ready,126
a'rt,7
a'sclusively,7
a'seven',7
a'slighjtpain'at,7
a'split,7
a'stature,7
a'stisj',7
a'sumed,7
a'ta,7
a'tajm',7
a'tce,7
a'tcrdrjo,7
a'tempt,7
a'ter,7
a'terwards,7
a'then,7
a'three,7
a'tillery,21
a'tillery',7
a'tillery's,7
a'tis,14
a'to,7
a'togidre,7
a'tw'jr,7
a'twenty,7
a'two,7
a'uii,7
a'urt,7
a'uyf,7
a'v,28
a'veil,7
a'vfs,6
a'what,7
a'won't,7
a'xo,7
a'xx,7
a'xxo,7
a'xxos,7
a'yai,7
a'you,7
aa',153
aa'',28
aa'''''five,7
aa'''isevenpirfive,7
aa''a,7
aa''ai,7
aa'a,28
aa'a',7
aa'a'aw,7
aa'aa,7
aa'aai,7
aa'as,14
aa'ber,7
aa'biectsin,7
aa'cre,7
aa'ere,21
aa'hole,7
aa'i,7
aa'if,7
aa'now,7
aa'r,7
aa'skin'denotesmortality,7
aaa',21
aaa'',7
aaa'm''bone',7
aaa'that,7
aaaaa,91
aaaaa'a,7
aaaaaaa,35
aaaaaaa',7
aaaaaaaa,21
aaaaaaaaa,7
aaaaaaaaaaaa,7
aaaaah,7
aaaaahs,7
aaaah,7
aaaah's,7
aaaanieil,7
aaaatwenty,7
aaabenito,7
aaadursii,7
aaafa,7
aaafternoona,7
aaaiig,7
aaaiiia,7
aaaiit,7
aaain,7
aaaioii,7
aaaistance,7
aaall,14
aaamv,7
aaananyas,7
aaand,7
aaanmed,7
aaanow,7
aaanthor,224
aaate'nfo,7
aaaumea,7
aaaumed,28
aaaumuce,7
aaaunt,7
aaave,7
aaavfive,7
aaavpcto,7
aaayaaa,7
aaba,7
aabatance,7
aabbath,7
aabject,14
aable,7
aabominablea,7
aabout,14
aabsisling,7
aacant,7
aaccidentally,7
aacdniiim,7
aacent,21
aacenta,7
aaces,28
aacharias,7
aachild,7
aacicnt,7
aacli,7
aacn,7
aacnr'c,7
aacolys,7
aacquainte,7
aacrtrao,7
aacrtv,7
aacrucifixion,7
aacunipribcd,7
aacy,7
aacyotros,7
aaddle,7
aader,7
aadid,7
aadit,7
aadorablea,7
aadressid,7
aaeailed,7
aaeair,7
aaeaue,7
aaebor,7
aaei,7
aaein,7
aaening,7
aaens,7
aaere,7
aaereas,7
aaerwai'ds,7
aaessjof,7
aaeven,7
aafid,7
aafor,7
aafrimbiaamattkaiasrohmcfnibj,7
aafsixsi,7
aafter,63
aafwe,7
aagbftobod,7
aagemc,7
aagi'a,7
aagle,7
aah',7
aaha,49
aahbaih,7
aahelthe,7
aahes,7
aahhotep,154
aahlu,7
aaiall,7
aaiar'iiiea,7
aaiattlta,7
aaict,7
aaid,49
aaidc,7
aaidmt,7
aaifjo,7
aailed,7
aaim,7
aaimal,7
aaimip,7
aain,49
aaine,7
aaings,7
aainionliis,7
aainst,7
aainuncf,7
aaioe,7
aaipeoret,7
aair,14
aairaxvci,7
aairs,7
aairveovtov,7
aaite,7
aaj'faseven',7
aajai',7
aajnjpxmjiconso,7
aajt,7
aajuaroff,7
aajvri,7
aajwxa,7
aakaijvioi,7
aake,14
aaked,7
aaken,7
aakt,7
aalarminga,7
aalbert,7
aalbino,7
aale,7
aalem,7
aalfour,7
aalid,7
aalife,7
aaliql,7
aall,168
aalle,7
aallen,7
aalleys,7
aalrirtis,7
aalsiiosui,7
aalso,7
aalthough,7
aaltlton's,7
aalu,56
aalutari,7
aalways,14
aama,7
aamanythings,7
aamaretrai,7
aame,49
aamed,7
aamn,7
aamong,7
aamost,14
aamr'd,7
aana,14
aanbenito,7
aand,1421
aaneiueiice,7
aanf,7
aangre,7
aannchen,7
aannette,7
aannie,7
aano,14
aanot,7
aanotice,7
aanrep,7
aanse,7
aansorp,7
aanti,7
aantily,7
aany,7
aanybody,7
aanyil,7
aanything,7
aanyway,7
aanywherea,14
aaoa,14
aaobedient,7
aaobeshen,7
aaohmiorraiiit,7
aaoiwri,7
aaon,7
aaone,14
aaopot,7
aaoprai,7
aaora,7
aaorepaz,7
aaosa,7
aaot,7
aaother,7
aaound,7
aaparo,7
aapartments,7
aapet,7
aapg,7
aaphy,7
aapicrrov,7
aapjcoi,7
aapjroj,7
aapora,7
aapostrophe,7
aappetites,7
aapproached,7
aapripet,7
aaprov,7
aapto,7
aaptoi,7
aaptr,7
aaptvpel,7
aapwrr,7
aaqy,7
aar'a,7
aaraaf,7
aarado,7
aarae,7
aarainst,7
aarcb,21
aard,7
aardi,7
aardy,7
aaready,7
aarenat,98
aarep,7
aarilj,7
aarily,7
aario,7
aarjo,7
aark,14
aarlv,7
aarly,7
aarm,14
aarmer,7
aarmyd,7
aaroq,7
aarpen,7
aarra,7
aarro,7
aart,21
aartamusicalondon,7
aarticle,7
aartist,7
aarvrgia,7
aary,7
aasaary,7
aasaid,7
aasaith,7
aasgv,7
aasheaa,7
aasi,7
aasimied,7
aasiouns,7
aasistance,7
aaskkcht,7
aasl,7
aaslike,7
aasnidiiig,7
aasoming,7
aast,7
aastandthe,7
aastov,7
aastralia,7
aasuimiig,7
aasume,7
aasumea,7
aasumed,35
aasurely,14
aata,7
aataii,7
aataint,7
aatakes,7
aatarax,7
aatc',7
aatcb,133
aatch,7
aatched,7
aate,21
aater,7
aates,7
aatfaorjbd,7
aathirst,7
aati,7
aating,7
aatioipate,7
aatiquities,7
aatisfection,7
aatjmy,7
aatl,7
aato,7
aatper,7
aatpera,7
aatperov,7
aatpranine,7
aatricken,7
aatsaxos,7
aatsaxov,7
aatt,7
aattempt,7
aattempted,7
aattenj,7
aattotjs,7
aattv,7
aatumed,7
aatwo,21
aatxo,7
aaudara,7
aaue,7
aauiline,7
aaumed,7
aaundoav,7
aaungelis,7
aaunt,7
aavaits,7
aavay,42
aaveve,7
aavful,7
aaving,7
aavour,7
aavourite,7
aavrijrat,7
aawas,7
aaway,7
aawaya,7
aawcll,7
aawe,7
aawealth,7
aawell,14
aawella,7
aawfully,7
aawhen,7
aawhere,14
aawn,7
aawoman,7
aaxa,21
aaxakuvla,7
aaxats,7
aaxaxa,7
aaxo,7
aaxoi,7
aaxoiw,7
aaxoiwts,7
aaxotwtr,7
aaxouo,7
aaxov,7
aaxtuwt,7
aaxxojieva,7
aaya,35
aayaa,7
aayatov,7
aayc,7
